rw_steps,rw_samples,rw_duration_s,charge_throughput_ah,discharge_throughput_ah,abs_current_mean,current_mean,current_std,current_min,current_max,current_range,voltage_mean,voltage_std,voltage_min,voltage_max,voltage_range,temperature_mean,temperature_std,temperature_min,temperature_max,temperature_range,battery_id,target_capacity_ah,initial_capacity_ah,SoH,cycle_index,profile_group
3000,257630,253919.62,66.05966989166666,64.3074578305556,1.8414314753716572,0.024848328998951986,2.0833921231951975,-4.616,4.617,9.233,3.7290236773667664,0.3128012027672182,2.786,4.471,1.685,27.024291306447232,2.7753304106423333,19.24733,36.90611,17.658779999999997,RW12,2.0086594819444445,2.071659876388889,96.9589412257064,4,Group_9_12
3000,235064,231411.04,57.689443511111115,55.862844541666654,1.7610372877173879,0.027967238709457855,2.0006155766246927,-4.615,4.619,9.234,3.7220431797297757,0.31790317141127594,2.751,4.492,1.741,27.323035390063986,2.7509760587555587,19.60839,36.90611,17.297719999999998,RW12,1.971897263888889,2.071659876388889,95.1844116094049,5,Group_9_12
3000,268650,264857.64,70.6364585611111,68.7160439444445,1.8868227433463616,0.026417539549599852,2.1335572328326218,-4.616,4.615,9.231,3.7197725888702773,0.30667485380123477,2.905,4.458,1.5530000000000004,26.7808924694584,2.555693770685495,19.82817,36.81376,16.985590000000002,RW12,1.9190721722222224,2.071659876388889,92.63451950265879,6,Group_9_12
3000,289049,285289.57,74.17769031944442,73.00071377499992,1.8496899141668022,0.014952233012395821,2.0875571750315998,-4.614,4.617,9.231,3.735932980221347,0.29714574659276516,2.869,4.616,1.7469999999999994,26.089284294773552,2.4564902415759846,18.85486,36.29045,17.43559,RW12,1.8744847222222223,2.071659876388889,90.48226224710386,7,Group_9_12
3000,278580,274728.77,72.4867005861111,71.30653963333333,1.8759793703783472,0.01619639241869481,2.1202881231737454,-4.613,4.613,9.226,3.7320867614329813,0.2988948441733577,2.888,4.635,1.7469999999999999,26.342753348984132,2.289931142215743,19.34152,35.90567,16.56415,RW12,1.8370777777777776,2.071659876388889,88.6766113837175,8,Group_9_12
3000,256985,253159.06,63.93864437777777,62.16101206388883,1.7864028678716657,0.026335611027881005,2.0279411954458966,-4.613,4.62,9.233,3.7266810280755682,0.29701139637436325,2.88,4.348,1.468,26.094642232270367,2.3443460568640115,19.5456,35.52088,15.975279999999998,RW12,1.795090277777778,2.071659876388889,86.64985494176777,9,Group_9_12
3000,242464,238753.05,58.62944308333335,56.92821712361114,1.7369719174805331,0.02657627111653689,1.9606274522411058,-4.608,4.618,9.225999999999999,3.730643712056223,0.3034341953936876,2.818,4.671,1.8530000000000002,26.067908010673747,2.3077501037072548,18.77637,35.72097,16.9446,RW12,1.7681083333333334,2.071659876388889,85.34742374869583,10,Group_9_12
3000,253973,250187.58000000002,61.23584102499992,60.03610846527779,1.738668137951672,0.016533942584447948,1.96787910713271,-4.613,4.617,9.23,3.7413217428624304,0.3017512520584958,2.965,4.498,1.5330000000000004,25.753546628460505,2.1796755578443032,19.12174,33.79704,14.675300000000004,RW12,1.7446430555555557,2.071659876388889,84.21474371539423,11,Group_9_12
3000,238930,235146.13,57.27313025277779,55.67841684444445,1.72380829531662,0.023061398736031476,1.9531945082559168,-4.51,4.617,9.126999999999999,3.734634612648056,0.3005540515901115,2.89,4.408,1.5180000000000002,25.756740234043445,2.4822641995299355,19.26303,37.41403,18.150999999999996,RW12,1.7223583333333332,2.071659876388889,83.13904965594915,12,Group_9_12
3000,246833,243033.09,57.80622085416668,56.478263936111105,1.6872788808627697,0.019930657570098025,1.9070353467933596,-4.619,4.616,9.235,3.73948339160485,0.2990788605581426,2.794,4.637,1.8429999999999995,25.52583942519841,2.1934116486989645,19.01185,35.38236,16.37051,RW12,1.6995166666666668,2.071659876388889,82.03647162530825,13,Group_9_12
369,26873,26420.73,7.251774830555555,5.554413476388889,1.7387248911546906,0.22996204368697207,1.9697283855263603,-4.508,4.611,9.119,3.6994006623748747,0.3175013913661657,2.824,4.488,1.6640000000000006,26.292965442265473,2.9897311762225898,18.83916,38.75309,19.91393,RW12,1.7448430555555556,2.071659876388889,84.22439780978874,14,Group_9_12
3000,195458,191844.69,38.60699973194442,36.81462752083334,1.4157071135486905,0.03333194343541835,1.616063852046687,-4.509,4.617,9.126000000000001,3.7289311309846616,0.3051572463010514,2.761,4.476,1.7149999999999999,24.993396038330484,2.171364973336148,19.16883,32.53494,13.366109999999999,RW12,1.7153117083333334,2.071659876388889,82.7989057413852,15,Group_9_12
3000,208677,205034.45,46.53853914861112,44.820758194444416,1.601044135194583,0.03026490221730233,1.802509449867147,-4.611,4.613,9.224,3.730118451003225,0.3138871056331788,2.736,4.7,1.964,25.789402606180843,2.1006658967327296,19.45141,33.62774,14.176330000000004,RW12,1.6877161722222223,2.071659876388889,81.46685618896481,16,Group_9_12
3000,224405,220710.93,48.93464171388885,47.45975071250001,1.5691833292484572,0.02351416857913149,1.7737384404233112,-4.611,4.613,9.224,3.7413123326129094,0.3053301593803351,2.858,4.557,1.6990000000000003,25.27275977589626,2.3481952035416946,19.09034,35.1361,16.045759999999998,RW12,1.6647,2.071659876388889,80.35585469279538,17,Group_9_12
3000,238734,234984.89,56.52298300972223,55.243582727777756,1.7070518191795052,0.018316884063434607,1.9470498968796706,-4.611,4.616,9.227,3.74544534921712,0.29696618458301255,2.881,4.424,1.5430000000000006,25.407492933976727,2.0272018522054953,19.4985,33.73547,14.23697,RW12,1.631677777777778,2.071659876388889,78.76185644054449,18,Group_9_12
3000,208857,205195.21000000002,43.958873968055556,42.34583831111113,1.5124621966225693,0.028825421221218353,1.7070981296482899,-4.608,4.616,9.224,3.7342320199945416,0.3040287053261275,2.735,4.527,1.7920000000000003,24.82945065068444,1.9154130277834012,19.09034,32.31946,13.229119999999998,RW12,1.6102069444444445,2.071659876388889,77.72544918189934,19,Group_9_12
3000,210155,206366.40999999997,44.31771235277781,42.81686505833334,1.5182323380362113,0.025960919321453214,1.7187626436883556,-4.51,4.613,9.123000000000001,3.729630601222907,0.3029611245730424,2.735,4.519,1.7840000000000003,25.074499040089457,1.8923089134653381,19.577,32.45798,12.880979999999997,RW12,1.5832055555555558,2.071659876388889,76.42207939631683,20,Group_9_12
3000,204408,200699.78999999998,41.868746794444476,40.459794280555535,1.475817976791515,0.02522718778130015,1.6610673918778849,-4.609,4.509,9.118,3.7325015948495164,0.3048618452102266,2.665,4.577,1.912,24.397896846405228,1.8875531941080042,18.28972,32.11937,13.829650000000004,RW12,1.5630524583333332,2.071659876388889,75.44927988169034,21,Group_9_12
3000,189631,185948.06999999998,38.34648517222221,37.04907723055555,1.459621949997627,0.024420722350248652,1.6449647611376077,-4.613,4.615,9.228000000000002,3.7385135552731357,0.30186184363582375,2.679,4.597,1.9180000000000006,24.35523068860049,1.7887981953669254,18.72927,31.18049,12.45122,RW12,1.5384986111111112,2.071659876388889,74.26405408753047,22,Group_9_12
3000,200885,197178.8,40.239640793055564,38.837810968055535,1.4428224855016554,0.024464688752271205,1.6290005874430757,-4.51,4.612,9.122,3.7351246235408317,0.3038954674084173,2.78,4.607,1.8270000000000004,23.9105444991413,1.84506778625322,17.67747,32.93512,15.257649999999998,RW12,1.5070394638888889,2.071659876388889,72.74550620325813,23,Group_9_12
3000,193585,189809.0,40.09718049444443,38.617160405555566,1.4914494873053181,0.02717350517860372,1.6951316228067363,-4.51,4.614,9.123999999999999,3.7255884598496785,0.30459600126896796,2.847,4.814,1.967,24.13553193537722,2.007851760244216,18.74497,32.93512,14.19015,RW12,1.4762992736111114,2.071659876388889,71.26166271002212,24,Group_9_12
3000,185485,181779.94,36.31259543194444,34.816170977777766,1.409694395773243,0.028722931773458773,1.5881421616382487,-4.612,4.613,9.225000000000001,3.7347322586732083,0.3095798699103933,2.695,4.626,1.9310000000000005,23.73955287322425,1.8329440450493921,17.56758,30.48787,12.920290000000001,RW12,1.4646527777777778,2.071659876388889,70.69948085932013,25,Group_9_12
3000,176356,172619.69,33.118206751388875,31.88262429861113,1.3577247045748373,0.025099480596067054,1.5337959895781714,-4.606,4.613,9.219000000000001,3.7208555025062937,0.302829212737478,2.732,4.577,1.8449999999999998,23.218567832736056,1.7094547443999508,18.21122,30.71875,12.50753,RW12,1.4421892347222223,2.071659876388889,69.61515503385155,26,Group_9_12
3000,184284,180628.13999999998,34.974659004166675,33.58299460694441,1.3678576110785527,0.02685778472357884,1.535312704920623,-4.612,4.611,9.222999999999999,3.7366213615940613,0.3057289906525798,2.648,4.601,1.9529999999999998,23.395221568285905,1.7125420716957371,18.16413,30.33396,12.169830000000001,RW12,1.4215238986111112,2.071659876388889,68.6176295062957,27,Group_9_12
3000,179871,176217.88999999998,34.21957498888888,32.73866000277777,1.36972595360008,0.0294953105281007,1.534006425273997,-4.586,4.51,9.096,3.7330577024645435,0.30590472897637977,2.612,4.638,2.026,25.07039927887208,1.7247884873353887,18.94905,31.53449,12.585440000000002,RW12,1.403921497222222,2.071659876388889,67.76795328340278,28,Group_9_12
3000,169680,166007.61,32.33629844861113,30.979633494444435,1.375751025459689,0.028787022630834526,1.5494394636807884,-4.613,4.59,9.203,3.7271547677982086,0.3088031235246095,2.737,4.601,1.8639999999999999,25.928308586044317,1.9366886752001786,20.73139,32.82738,12.095989999999997,RW12,1.3964433819444444,2.071659876388889,67.40698112947891,29,Group_9_12
3000,175325,171604.96,33.209098575000006,32.11558677083335,1.3718883159846,0.022814995009268504,1.5394725881881917,-4.611,4.616,9.227,3.7354304234992153,0.31165436447247835,2.677,4.66,1.983,27.643908871638388,1.955657653602058,22.0215,35.02835,13.006850000000004,RW12,1.360290277777778,2.071659876388889,65.66185372807917,30,Group_9_12
2865,161094,157606.96,29.853690512500002,28.34279548333336,1.3312722075310068,0.03270679851515265,1.4986359347188232,-4.51,4.584,9.094,3.7268949805703504,0.3091422442114283,2.652,4.613,1.9610000000000003,28.02702924938235,1.7143142871207635,22.4878,34.84366,12.35586,RW12,1.3833722222222227,2.071659876388889,66.77603008045796,31,Group_9_12
3000,175736,172122.28999999998,33.94652025,32.467017048611105,1.3903192800564483,0.030097379023080077,1.5660220532802789,-4.611,4.61,9.221,3.743183172486001,0.3166315535914223,2.627,4.604,1.9770000000000003,31.0576209234306,1.8274020449416766,25.09911,38.13743,13.038320000000002,RW12,1.2759763888888886,2.071659876388889,61.59198251756671,32,Group_9_12
3000,181293,177602.31,33.28039448333332,31.922754148611137,1.323478854671719,0.027763653312593426,1.4990180911310655,-4.606,4.51,9.116,3.726677494442698,0.30183656177076246,2.659,4.622,1.963,30.07683866966733,1.78779205481034,22.05259,37.2909,15.238310000000002,RW12,1.259698611111111,2.071659876388889,60.806246501568204,33,Group_9_12
3000,171379,167726.03,31.041370504166665,29.680344806944454,1.3063831157843142,0.02977490824430065,1.4747878938308818,-4.61,4.606,9.216000000000001,3.734349786146494,0.30672883074709334,2.605,4.634,2.0290000000000004,29.49035501018211,2.7651152880754784,23.35824,37.44482,14.086580000000001,RW12,1.1783684055555559,2.071659876388889,56.88039909377258,34,Group_9_12
3000,159166,155504.66,27.669523362499998,26.736284306944437,1.2647282962441728,0.02177216239649172,1.4250196762027234,-4.603,4.603,9.206,3.742833117625623,0.31055087049538227,2.698,4.686,1.988,27.38020226405137,1.476524312366941,22.86085,33.5046,10.643750000000004,RW12,1.1495333333333335,2.071659876388889,55.48851654824176,35,Group_9_12
3000,157534,153921.06999999998,26.588018586111083,25.437144893055542,1.2215259626493327,0.026062430967283248,1.3726416438945575,-4.585,4.61,9.195,3.7332412875950585,0.31381997233542896,2.588,4.699,2.1109999999999998,27.387438999263647,1.5137476794153693,23.10954,33.62774,10.518200000000004,RW12,1.1129051361111113,2.071659876388889,53.72045618081944,36,Group_9_12
3000,151583,147939.19,25.440450951388897,24.265430093055585,1.2156503367791904,0.027798717534288152,1.3718486919195483,-4.582,4.61,9.192,3.735925169709004,0.3126278012929579,2.6,4.706,2.1060000000000003,27.128134079019414,1.3855672253410989,22.19248,32.33485,10.142370000000003,RW12,1.0902035041666667,2.071659876388889,52.62463769231274,37,Group_9_12
3000,339219,335394.8,107.15398336805549,105.8125380097223,2.2746065992765736,0.014934399311359328,2.5827538587698435,-4.608,4.601,9.209,3.732128182678447,0.2871537521032364,2.945,4.288,1.3430000000000004,29.798449049787894,2.9306816374934743,21.23178,40.60717,19.375390000000003,RW9,2.044566863888889,2.044566863888889,100.0,1,Group_9_12
3000,337941,334143.69999999995,104.3912059125001,102.37675244861103,2.217048795499806,0.021441343311406433,2.491198847557761,-4.609,4.603,9.212,3.739467972220003,0.29132013927312683,2.994,4.501,1.5070000000000001,29.960153816612955,2.675825185261993,22.24652,40.2072,17.96068,RW9,1.980208266666667,2.044566863888889,96.85221362240958,2,Group_9_12
3000,309859,306032.19000000006,88.27749350416678,87.09873189722242,2.0535910107500506,0.014862634294953499,2.3223892167676765,-4.604,4.612,9.216000000000001,3.731411241887439,0.28998856643012166,3.0,4.315,1.3150000000000004,29.009291670275832,2.508904222978463,21.93429,38.72417,16.78988,RW9,1.9149111111111112,2.044566863888889,93.65852224900266,3,Group_9_12
3000,309847,305963.86,87.9845674666666,86.54624751666664,2.0440858165481672,0.017015055817871393,2.3165365610334634,-4.595,4.596,9.190999999999999,3.7434219856897117,0.28785779207764645,2.964,4.507,1.5429999999999997,29.62127902154935,2.517169857988794,22.12163,39.3889,17.26727,RW9,1.8548013888888895,2.044566863888889,90.71854883537269,4,Group_9_12
3000,286265,282405.01,76.29952096805559,74.99356343472225,1.9202192444064063,0.017543995947810583,2.1833314804136794,-4.603,4.61,9.213000000000001,3.7334908808272056,0.2886861064985998,2.95,4.354,1.404,28.650222124185632,2.4335814164687317,20.88832,37.39471,16.506390000000003,RW9,1.7674416666666668,2.044566863888889,86.44577479383024,5,Group_9_12
3000,283529,279706.19,76.04279598472225,74.47056606527782,1.929158223673769,0.020443094004493366,2.19510754768113,-4.602,4.601,9.203,3.744986854960163,0.2955937037709822,2.987,4.364,1.3769999999999998,35.37266556094791,2.555463047410939,28.03839,46.5914,18.55301,RW9,1.7142069444444445,2.044566863888889,83.84205841935244,6,Group_9_12
3000,271449,267585.97,71.33596957638885,69.87990171944445,1.8919078648291208,0.0194637593065364,2.1476044103729715,-4.612,4.593,9.205,3.7404156876614025,0.29748125221582816,2.966,4.452,1.4859999999999998,35.46839577765989,2.5549859017872163,28.4599,43.7762,15.316300000000002,RW9,1.6491486111111116,2.044566863888889,80.66004786824784,7,Group_9_12
3000,263519,259625.37,70.0019213069444,68.46391475972226,1.9118779822327803,0.021545019524208876,2.1711892315883676,-4.6,4.604,9.204,3.7495650901832507,0.29806951315397506,3.033,4.362,1.3290000000000002,35.85727927363872,2.2986406933232097,28.58479,43.33007,14.745279999999998,RW9,1.599201388888889,2.044566863888889,78.21712349612825,8,Group_9_12
3000,246319,242463.5,63.45901898194446,61.867143666666756,1.8536249051027327,0.023573954912126143,2.0942668952523142,-4.602,4.797,9.399000000000001,3.7398267571726094,0.3016146158600866,2.918,4.51,1.5919999999999996,35.21102990682814,2.2557970358898323,26.05573,41.39174,15.336009999999998,RW9,1.524152777777778,2.044566863888889,74.54648731217074,9,Group_9_12
3000,233805,229943.61,57.11350571527778,55.80248328888884,1.7613302196274674,0.02044088877483373,2.007148725696981,-4.51,4.598,9.108,3.7408123735591623,0.2995474688706491,2.931,4.535,1.604,34.25061207069994,2.2693215519220584,26.86753,42.42244,15.554910000000003,RW9,1.4441986111111114,2.044566863888889,70.63591984290301,10,Group_9_12
3000,243702,239859.57,57.05650125972219,55.71066353194443,1.6870594086220054,0.021441399742308236,1.9153597061758252,-4.605,4.606,9.211,3.7397551107500147,0.29777488811786185,3.004,4.49,1.4860000000000002,34.256989515966225,2.1143557240325817,27.67933,42.22245,14.543120000000002,RW9,1.4170388888888892,2.044566863888889,69.30753471146431,11,Group_9_12
3000,221177,217402.65000000002,50.838296602777774,49.45188009444441,1.6562152484209478,0.02352565592263211,1.8914548509358573,-4.605,4.608,9.213000000000001,3.735981987277158,0.29575253259108325,2.89,4.548,1.658,34.53930349439589,1.9529467394389954,28.24134,40.83793,12.596589999999999,RW9,1.3832666833333331,2.044566863888889,67.65573226117324,12,Group_9_12
1307,98646,96964.43,22.634053233333326,21.378969263888884,1.6292824848447987,0.04535338483060641,1.8638781328478198,-4.607,4.608,9.215,3.739045526427833,0.2987150334916463,3.023,4.442,1.419,34.191755479593695,2.283682208469513,28.8658,42.14553,13.27973,RW9,1.4677847222222222,2.044566863888889,71.78951924469752,13,Group_9_12
3000,227717,223927.96000000002,52.49728802222223,51.48011934444448,1.6662856747629733,0.017710680362028317,1.9013376655541026,-4.608,4.611,9.219,3.7465968943908443,0.30324560390772015,2.879,4.449,1.5699999999999998,35.05245699991656,1.9649408219617128,28.55357,43.83773,15.28416,RW9,1.3517972222222223,2.044566863888889,66.1165573059823,14,Group_9_12
3000,211628,207883.28999999998,45.1630723513889,43.70115708472219,1.5355061050522616,0.024371482034513375,1.7684353503747499,-4.609,4.611,9.219999999999999,3.740477829020734,0.29343507204766106,2.936,4.381,1.4450000000000003,34.222392006209006,1.901865070395048,28.58479,40.36103,11.776239999999998,RW9,1.3317868305555556,2.044566863888889,65.13784675265728,15,Group_9_12
3000,204213,200411.27999999997,45.33196578888888,43.90435939166669,1.5994755916616477,0.025898365921856098,1.8151093479717708,-4.613,4.612,9.225000000000001,3.7391150612350836,0.30541612372341265,2.931,4.483,1.5519999999999996,34.262906717936666,1.7008953108388567,28.44429,39.85266,11.408370000000001,RW9,1.2959814013888888,2.044566863888889,63.38659910216163,16,Group_9_12
3000,207375,203585.3,43.9986632972222,43.18648452777776,1.5388874213381554,0.014562367691380352,1.7573602528812455,-4.614,4.612,9.225999999999999,3.7490445666063894,0.3014239573818565,2.993,4.399,1.4060000000000001,34.29777953388788,1.8475101848609004,29.08436,40.03798,10.953619999999997,RW9,1.2217333333333333,2.044566863888889,59.755117570942296,17,Group_9_12
3000,187124,183334.86,39.81181158472226,38.4219158,1.533445517410915,0.027115725401338147,1.7608762132581028,-4.608,4.612,9.219999999999999,3.7446129625275217,0.3029370737788727,2.872,4.456,1.5840000000000005,34.17857840517518,1.789173380583387,27.78861,40.94561,13.157000000000004,RW9,1.250298611111111,2.044566863888889,61.15224858594098,18,Group_9_12
3000,199704,195865.68,41.45724264999999,40.21624600416664,1.4985075061090416,0.023198328526218795,1.7105224165606818,-4.61,4.61,9.22,3.7468107098505783,0.30528862808660034,2.891,4.453,1.5620000000000003,34.154763485959215,1.7652469890705196,26.64897,39.86812,13.219149999999999,RW9,1.2210180555555556,2.044566863888889,59.72013325272747,19,Group_9_12
3000,192970,189145.46000000002,39.226596704166695,37.93891847361113,1.4666813908897756,0.02528696688604445,1.6695807103553084,-4.611,4.613,9.224,3.7465928693579316,0.30509066891235526,2.867,4.432,1.5650000000000004,33.56253876229466,1.6141278346964711,27.89789,38.49228,10.59439,RW9,1.193241666666667,2.044566863888889,58.36158688383757,20,Group_9_12
3000,183291,179461.95,36.75927633472221,35.63013023611109,1.4507651330398112,0.022900949855693957,1.6482739229176604,-4.61,4.61,9.22,3.7354585931660584,0.3079982575427777,2.852,4.456,1.6040000000000005,33.67228336192176,1.5853221661512145,27.72616,40.91484,13.188679999999998,RW9,1.1944416666666666,2.044566863888889,58.420279021580484,21,Group_9_12
3000,181567,177736.78,35.37918492222225,34.18404418611113,1.408334669846393,0.022752807503566175,1.6055303309018192,-4.613,4.614,9.227,3.7409797760606285,0.3079572692729629,2.857,4.457,1.5999999999999996,32.83507678741181,1.6645346008551694,27.27343,40.71486,13.44143,RW9,1.1545115805555555,2.044566863888889,56.46729392648011,22,Group_9_12
3000,178024,174210.7,35.75359926527777,34.43614052916665,1.4495397530670022,0.0263565418145868,1.6428998690187935,-4.614,4.611,9.225,3.7328074866310166,0.31367793595458493,2.851,4.465,1.6139999999999999,33.140886635509816,1.681824595845867,27.6481,39.52802,11.879919999999998,RW9,1.1428291666666668,2.044566863888889,55.89590572219962,23,Group_9_12
3000,173773,169982.9,33.04764748055557,31.97633312222221,1.3783668118752626,0.020645635397904157,1.580035529733024,-4.611,4.614,9.225,3.751668722989187,0.3067124154830849,2.953,4.462,1.509,32.65342941964517,1.6007583827983909,26.82069,39.32706,12.506370000000004,RW9,1.1197845,2.044566863888889,54.768788430333,24,Group_9_12
3000,166193,162449.78999999998,29.749085893055547,28.510080306944445,1.2933475778161536,0.02678856510201994,1.4834059052007693,-4.612,4.614,9.225999999999999,3.7405351127905506,0.3046596927718009,2.846,4.449,1.6029999999999998,32.10623040717719,1.6395257599539548,27.75739,41.49942,13.74203,RW9,1.1073305555555557,2.044566863888889,54.159664578019544,25,Group_9_12
3000,169049,165244.37,31.673468552777777,30.471282013888885,1.3548877011990608,0.02495665162171914,1.541503596206413,-4.615,4.61,9.225000000000001,3.7497920484593217,0.31323697044156834,2.883,4.463,1.58,32.73559107945034,1.3756524407525914,27.32026,39.07972,11.75946,RW9,1.0750000000000002,2.044566863888889,52.57837339470941,26,Group_9_12
3000,170597,166853.0,31.34559055972224,30.282230206944437,1.331147845507248,0.023695862178115677,1.5084149411898855,-4.612,4.612,9.224,3.748607724637596,0.3090848111053798,2.822,4.589,1.7670000000000003,33.21551128325821,1.682691625956692,27.32026,38.66233,11.342069999999996,RW9,1.0833777777777778,2.044566863888889,52.98813146747024,27,Group_9_12
3000,163131,159361.82,31.34951425416668,30.03335172361111,1.3878579975602432,0.029525798284814043,1.5771356732238748,-4.611,4.61,9.221,3.742449681544281,0.31612069708104396,2.874,4.663,1.7890000000000001,35.257384672563774,1.667342176465672,29.95861,41.54557,11.586959999999998,RW9,1.0582374819444444,2.044566863888889,51.75851671251353,28,Group_9_12
3000,150348,146596.43,26.90216414444444,25.923044402777773,1.3017482307712773,0.024661206002075185,1.4947673591264907,-4.612,4.615,9.227,3.7381883563466087,0.304116775514064,2.862,4.529,1.6669999999999998,35.706577000292654,1.8731820027070478,30.80925,43.0224,12.213149999999999,RW9,1.0576444444444446,2.044566863888889,51.72951118031627,29,Group_9_12
3000,165721,161958.07,30.116365458333334,28.891376348611093,1.3142034443432034,0.027796253944883265,1.512570631220761,-4.61,4.61,9.22,3.7485567851992205,0.3049461667858605,2.827,4.46,1.633,37.372950426741326,1.432777412049548,33.06624,42.33014,9.2639,RW9,1.0339625000000001,2.044566863888889,50.57122455918812,30,Group_9_12
3000,157862,154033.8,28.03885940833335,26.84904868194445,1.2853150536544578,0.02706090762818158,1.484724835468258,-4.607,4.61,9.217,3.74187557486919,0.30829869763314527,2.867,4.5,1.633,37.22274330301149,1.4987399869012532,31.39668,41.79171,10.395030000000002,RW9,1.0013500000000002,2.044566863888889,48.976143440737,31,Group_9_12
375,20257,19787.14,4.155344779166667,3.107941477777779,1.3251383225551663,0.18620708890753815,1.519318863753661,-4.61,4.609,9.219000000000001,3.702233351434072,0.312172447000416,2.828,4.505,1.677,37.12581493508417,1.9554234106391497,31.73678,42.56089,10.824110000000001,RW9,1.0741597222222223,2.044566863888889,52.53727531214636,32,Group_9_12
3000,159646,155895.25,29.842692201388857,28.662174247222218,1.3534118862984352,0.025739072698345092,1.5471359669820737,-4.608,4.606,9.213999999999999,3.7510633464039183,0.3087002156803673,2.875,4.465,1.5899999999999999,40.07537599908547,1.7226241670852789,35.07589,45.16072,10.084829999999997,RW9,0.9903583333333335,2.044566863888889,48.438539762383336,33,Group_9_12
3000,155837,152063.4,27.890061134722227,26.812321725,1.2975734581646208,0.022371445805553242,1.4837142118887388,-4.608,4.607,9.215,3.7508622085897447,0.3151801914448484,2.843,4.502,1.6589999999999998,38.68207078652694,2.159041605950315,31.9532,44.74536,12.792159999999999,RW9,0.9374437694444445,2.044566863888889,45.85048236873849,34,Group_9_12
3000,147660,143954.75,26.48494420277776,25.365563219444446,1.3008780509278073,0.027689618041446564,1.480816832206153,-4.61,4.608,9.218,3.747503623188406,0.31816715811917456,2.832,4.514,1.6820000000000004,40.72046963856156,1.4590646173737793,35.46235,46.48371,11.021360000000001,RW9,0.8858165583333334,2.044566863888889,43.325389547224546,35,Group_9_12
3000,137264,133498.72,22.4274686111111,21.467929718055554,1.1905320623032989,0.023318401037416947,1.36486770689353,-4.618,4.61,9.228000000000002,3.7508188381512997,0.3157232634768622,2.806,4.509,1.7030000000000003,36.570227821205854,1.1482968943732506,32.10779,40.25335,8.145559999999996,RW9,0.8241732333333335,2.044566863888889,40.31040744569764,36,Group_9_12
3000,125308,121523.5,20.232201583333328,19.310274837499982,1.1807787212308873,0.025036518019599708,1.3609036743140317,-4.609,4.608,9.216999999999999,3.7403357407348294,0.3204912117120452,2.793,4.503,1.71,36.962707853289494,1.4494530045335074,31.65948,42.94548,11.286000000000005,RW9,0.7783472222222223,2.044566863888889,38.06905198207894,37,Group_9_12
3000,123359,119619.70999999999,19.615006193055546,18.713657270833327,1.1630917403675451,0.02546624080934509,1.333511034594103,-4.609,4.608,9.216999999999999,3.744303269319628,0.3178367507740475,2.807,4.502,1.6949999999999998,36.3800358526739,1.2934613334307883,32.86527,40.33027,7.464999999999996,RW9,0.7597603458333335,2.044566863888889,37.15996572438936,38,Group_9_12
3000,114592,110841.22,18.225225087500004,17.1320039736111,1.159892235060039,0.03414872765987155,1.3408024921177846,-4.61,4.608,9.218,3.723010777366657,0.3195903909835571,2.799,4.587,1.7879999999999998,37.198573984658616,1.0836471366091027,32.2933,40.49949,8.20619,RW9,0.7487625,2.044566863888889,36.62205982228474,39,Group_9_12
912,166923,536588.7499999999,71.73255613472224,72.05762145555555,1.708850745553339,1.3975541836655225,1.5723010231656216,-2.009,4.006,6.015000000000001,3.7546706924749738,0.2997795624334967,3.182,4.2,1.0180000000000002,26.906358456533855,3.746743702546473,19.8162,38.70029,18.884090000000004,RW3,1.9433902777777778,1.9433902777777778,100.0,1,Group_1_4
802,149910,521915.28999999986,65.96482252083332,66.12604439861109,1.7496808351677673,1.4315449136148357,1.6327544174430884,-2.01,4.107,6.117,3.760012967780668,0.31591956938942256,3.188,4.2,1.012,27.243288743712892,4.156427887954671,19.50163,39.64097,20.139340000000004,RW3,1.8632361111111113,1.9433902777777778,95.87554967300129,2,Group_1_4
778,146155,531080.1899999998,62.428396672222206,62.61905443472222,1.698691594540043,1.389686634052889,1.6288418723672862,-2.007,4.008,6.015000000000001,3.7604210803598916,0.32232016816195463,3.127,4.2,1.0730000000000004,27.582431219869317,4.196659071511041,19.596,37.8213,18.2253,RW3,1.8012291666666669,1.9433902777777778,92.68489130893107,3,Group_1_4
764,143739,528204.7199999999,56.93150963194445,57.361316265277786,1.5759400858500476,1.2880484628388955,1.529894258341472,-2.008,4.102,6.11,3.7804614892270014,0.3178464829313723,3.161,4.2,1.0390000000000001,26.804301943940057,3.9560020971568135,19.50163,40.47139,20.96976,RW3,1.7539506833333336,1.9433902777777778,90.25210753544245,4,Group_1_4
698,130466,483585.1199999998,54.249973083333344,54.35061519305554,1.653705317860592,1.3531541857648737,1.5672877955845286,-2.008,4.007,6.015,3.7614494810908594,0.32815348314900966,3.188,4.227,1.0390000000000001,-2524.7126505493393,2001.1548275325156,-4094.09814,36.97314,4131.07128,RW3,1.7039784861111114,1.9433902777777778,87.68071475893002,5,Group_1_4
706,129383,467571.04999999993,53.549656659722245,53.09692896388888,1.6445752224017065,1.3484693970614379,1.5689059878383658,-2.008,4.006,6.014,3.7544088017745763,0.3322333732074356,3.164,4.2,1.036,-4094.0981400000014,1.3642420526593924e-12,-4094.09814,-4094.09814,0.0,RW3,1.674015277777778,1.9433902777777778,86.13891388259779,6,Group_1_4
